MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,HeatingQC,CentralAir,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,GarageAge,HouseAge,YearsSinceRemodel,BsmtFinSF,TotalFlrSF,TotalBaths,GarageAreaPerCar,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_Brk Cmn,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CmentBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_Wd Shng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
4.795790545596741,3.6635616461296463,9.613402595468036,2,4,4,3,8,1.791759469228055,0.0,4,3,4,3,1,6,1,6.163314804034641,5,2,0.0,7.161622002939187,1,0.6931471805599453,5,1.6094379124341003,8,1.0986122886681098,4,3,3,3,3,4.795790545596741,3.4339872044851463,0.0,0.0,5.41610040220442,0.0,0,0,0.0,2.5649493574615367,2.5649493574615367,12,6.668228248417403,7.161622002939187,2.5,250.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.044522437723423,4.189654742026425,9.078864009187797,3,4,4,3,7,1.791759469228055,0.0,4,3,4,3,3,6,1,7.160069207596127,5,2,0.0,7.1785454837637,3,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6931471805599453,0.6931471805599453,1,3.2188758248682006,7.1785454837637,2.0,200.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.4339872044851463,4.110873864173311,9.23024103368252,4,4,4,3,5,2.1972245773362196,0.0,3,3,3,3,1,1,1,6.511745329644728,5,2,0.0,6.511745329644728,2,0.6931471805599453,3,1.6094379124341003,8,0.0,0,1,3,3,1,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0,4,0.0,4.23410650459726,4.23410650459726,11,0.0,6.511745329644728,1.0,240.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.110873864173311,4.543294782270004,9.400216653174247,4,4,4,3,8,1.791759469228055,6.478509642208569,4,3,4,3,1,1,1,7.040536390215956,4,2,0.0,7.724888439323074,4,0.6931471805599453,4,2.3978952727983707,8,0.6931471805599453,3,3,3,3,3,4.976733742420574,4.820281565605037,0.0,0.0,0.0,0.0,0,0,0.0,2.1972245773362196,2.1972245773362196,8,0.0,7.724888439323074,2.5,210.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.110873864173311,4.189654742026425,9.24619002486988,3,4,4,3,6,1.791759469228055,0.0,3,3,4,3,1,1,1,6.693323668269949,4,2,0.0,7.360739903058278,3,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,3,3,3,3,3,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0,0,0.0,2.5649493574615367,2.5649493574615367,11,0.0,7.360739903058278,2.5,186.5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.044522437723423,4.276666119016055,9.209540051805414,3,4,4,3,4,1.6094379124341003,0.0,3,3,3,3,1,4,1,5.111987788356544,5,2,0.0,7.390798521735676,3,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,3,1,3,3,3,4.795790545596741,4.3694478524670215,0.0,0.0,0.0,0.0,0,2,0.0,2.833213344056216,3.5263605246161616,16,7.018401799069201,7.390798521735676,3.0,245.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.9318256327243257,3.9512437185814275,9.257319373170178,4,4,4,3,6,1.791759469228055,0.0,3,3,3,3,1,1,1,6.970730078143525,5,2,6.161207321695077,7.402451520818244,3,0.6931471805599453,3,1.9459101490553132,3,0.0,0,1,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.290459441148391,4.290459441148391,58,0.0,7.062191632286556,1.0,240.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.2626798770413155,4.1588830833596715,9.653550746326605,4,4,4,3,6,2.0794415416798357,0.0,3,3,4,3,1,1,1,6.734591659972948,5,2,0.0,7.427144133408616,4,0.6931471805599453,3,2.1972245773362196,8,0.0,0,1,3,3,3,0.0,0.0,5.081404364984463,0.0,0.0,0.0,0,0,0.0,3.8918202981106265,4.543294782270004,32,0.0,7.427144133408616,2.0,308.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.110873864173311,4.700480365792417,9.557823197546,4,4,4,3,7,1.791759469228055,5.860786223465865,4,3,5,4,1,1,1,6.96979066990159,5,2,0.0,7.6838639802564295,3,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4,2,3,3,3,5.262690188904886,4.143134726391533,0.0,0.0,0.0,0.0,0,0,0.0,0.6931471805599453,0.6931471805599453,1,0.0,7.6838639802564295,2.5,315.6666666666667,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.110873864173311,4.454347296253507,9.287394001418473,4,4,4,3,8,1.791759469228055,4.61512051684126,4,3,5,3,1,6,1,5.5053315359323625,5,2,0.0,7.639642287858013,3,0.6931471805599453,5,2.1972245773362196,8,0.6931471805599453,4,3,3,3,3,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6931471805599453,0,6.672032945461067,7.639642287858013,3.5,278.6666666666667,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.044522437723423,4.23410650459726,9.166597449028265,4,4,4,3,5,1.3862943611198906,0.0,3,2,3,2,1,1,1,7.152268856032539,3,2,0.0,7.152268856032539,3,0.6931471805599453,3,1.791759469228055,5,0.0,0,1,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.9512437185814275,3.9512437185814275,51,0.0,7.152268856032539,1.0,350.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25227342804663,4.61512051684126,10.453081864230466,4,2,4,3,5,1.791759469228055,0.0,3,3,3,3,2,3,1,0.0,3,1,0.0,6.963189985870238,3,0.6931471805599453,3,1.791759469228055,8,0.0,0,3,3,3,3,5.579729825986222,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.9512437185814275,3.9512437185814275,51,6.963189985870238,6.963189985870238,2.0,286.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.044522437723423,4.310799125385514,8.390268497842571,2,4,4,3,7,1.791759469228055,6.07073772800249,5,3,5,3,3,6,1,6.794586580876499,5,2,0.0,7.2991214627108,2,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,4,3,3,3,3,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0,0,0.0,0.6931471805599453,0.6931471805599453,1,6.361302477572996,7.2991214627108,3.5,242.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.4339872044851463,4.04305126783455,9.10063710688422,4,4,4,3,5,1.9459101490553132,0.0,3,3,3,3,1,1,1,6.9167150203536085,4,2,0.0,6.9363427358340495,2,0.6931471805599453,3,1.791759469228055,8,0.6931471805599453,4,1,3,3,3,0.0,0.0,4.875197323201151,0.0,0.0,0.0,0,0,0.0,4.430816798843313,4.430816798843313,60,0.0,6.9363427358340495,1.0,180.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.110873864173311,4.0943445622221,9.326254996572539,2,4,4,3,7,1.791759469228055,0.0,4,3,4,3,1,4,6,6.214608098422191,5,2,0.0,7.6487397889562425,3,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,3,1,3,3,3,5.2832037287379885,5.236441962829949,0.0,0.0,0.0,0.0,0,0,0.0,2.772588722239781,2.772588722239781,15,6.366470447731438,7.6487397889562425,3.0,226.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.044522437723423,4.30406509320417,9.093806555720231,3,4,4,3,7,1.791759469228055,0.0,4,3,4,3,3,6,1,7.183111701743281,5,2,0.0,7.201170883281678,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0,3,3,3,3,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,3.2188758248682006,7.201170883281678,2.0,198.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.110873864173311,4.31748811353631,8.967631665167133,4,4,4,3,6,2.0794415416798357,5.318119993844216,3,3,3,3,1,5,1,6.139884552226255,3,2,0.0,7.244941546337007,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.367295829986474,3.367295829986474,28,5.3471075307174685,7.244941546337007,1.5,220.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.2626798770413155,4.465908118654584,10.017753298664472,3,4,4,3,6,1.9459101490553132,0.0,3,3,4,3,1,4,1,5.493061443340548,3,1,0.0,7.872836175025724,4,0.6931471805599453,3,2.3978952727983707,8,0.6931471805599453,4,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.499809670330265,4.499809670330265,57,7.029087564149662,7.872836175025724,3.5,288.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.9318256327243257,4.110873864173311,9.007121989469242,4,4,4,3,5,1.9459101490553132,0.0,3,3,3,3,1,5,1,6.09807428216624,2,1,0.0,7.034387929915503,3,0.6931471805599453,3,2.0794415416798357,8,0.0,0,1,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.219507705176107,4.219507705176107,57,5.746203190540153,7.034387929915503,2.5,240.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3.044522437723423,4.189654742026425,9.042040056544483,4,4,4,3,5,1.9459101490553132,0.0,3,3,3,3,1,4,1,5.641907070938114,5,2,0.0,6.963189985870238,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,2,1,3,3,3,0.0,4.454347296253507,5.220355825078324,0.0,0.0,0.0,0,0,0.0,3.7612001156935624,3.7612001156935624,42,6.654152520183219,6.963189985870238,2.0,304.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.51085950651685,4.3694478524670215,8.862341963516347,4,4,4,3,7,1.791759469228055,5.303304908059076,3,4,4,4,4,6,1,3.58351893845611,5,2,0.0,7.20414929203594,2,1.0986122886681098,3,2.1972245773362196,8,0.0,0,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.4849066497880004,2.4849066497880004,10,7.177782416195197,7.20414929203594,4.0,196.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.044522437723423,4.394449154672439,9.719324300862802,3,4,4,3,6,2.0794415416798357,4.844187086458591,4,3,4,3,1,5,1,5.877735781779639,4,2,0.0,7.3796321526095525,3,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,3,3,3,3,3,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.4965075614664802,3.4965075614664802,9,7.1284959456800365,7.3796321526095525,2.5,264.5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.044522437723423,4.61512051684126,9.987415012471414,4,3,4,2,5,1.791759469228055,0.0,3,3,3,3,1,1,1,6.8966943316227125,5,2,0.0,6.8966943316227125,2,0.6931471805599453,3,1.6094379124341003,8,0.0,0,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.007333185232471,4.007333185232471,54,0.0,6.8966943316227125,1.0,260.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.110873864173311,4.394449154672439,9.127067452782361,4,4,4,3,8,1.791759469228055,6.161207321695077,4,3,4,3,1,6,1,6.184148890937483,4,2,0.0,7.875119281040293,4,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,3,3,3,3,3,0.0,4.204692619390966,0.0,0.0,0.0,0.0,0,0,0.0,2.3978952727983707,2.3978952727983707,10,6.894670039433482,7.875119281040293,3.5,232.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
